PREDATOR PREY
Neopanope_texana Cymadusa_compta
Neopanope_texana Lembos_rectanularis
Neopanope_texana Batea_catharinensis
Neopanope_texana Elasmopus_levis
Neopanope_texana Melita
Neopanope_texana Synchelidium
Neopanope_texana Listriella_barnardi
Neopanope_texana Lysianopsis_alba
Neopanope_texana Brachiodontes_exustus
Neopanope_texana Chione_cancellata
Neopanope_texana Argopecten_irradians
Neopanope_texana Crepidula_fornicata
Neopanope_texana Crepidula_convexa
Neopanope_texana Erichsonella
Neopanope_texana Paracerces_caudata
Neopanope_texana Edotea_triloba
Neopanope_texana Ampelisca
Neopanope_texana Gammarus_mucronatus
Neopanope_texana Cerapus_tubularis
Neopanope_texana Corophium
Neopanope_texana Cumacea
Neopanope_texana Tanaidacea
Neopanope_texana Ostracoda
Neopanope_texana Mysidopsis
Neopanope_texana Acteocina_candei
Neopanope_texana Schwartziella_catesbyana
Neopanope_texana Cadulus_carolinensis
Neopanope_texana Haminoea_succinea
Neopanope_texana Acteon_punctostriatus
Neopanope_texana Olivella_mutica
Neopanope_texana Truncatella_pulchella
Neopanope_texana Nassarius_vibex
Neopanope_texana Aricidea_sp.
Neopanope_texana Capitellidae
Neopanope_texana Cirratulidae
Neopanope_texana Maldanidae
Neopanope_texana Orbiniidae
Neopanope_texana Paraonidae
Neopanope_texana Pectanaridae
Neopanope_texana Syllidae
Neopanope_texana Amphitritidae
Neopanope_texana Spionidae
Neopanope_texana Glyceridae
Neopanope_texana Nereidae
Neopanope_texana Onuphidae
Neopanope_texana Hesionidae
Neopanope_texana Nemertines
Neopanope_texana Halodule_wrightii
Neopanope_texana Micro-epiphytes
Neopanope_texana Detritus
Pinixia_floridana Acunmindeutopus_naglei
Pinixia_floridana Amphithoe_longimana
Pinixia_floridana Caprella_penantis
Pinixia_floridana Cymadusa_compta
Pinixia_floridana Lembos_rectanularis
Pinixia_floridana Batea_catharinensis
Pinixia_floridana Elasmopus_levis
Pinixia_floridana Melita
Pinixia_floridana Synchelidium
Pinixia_floridana Listriella_barnardi
Pinixia_floridana Lysianopsis_alba
Pinixia_floridana Brachiodontes_exustus
Pinixia_floridana Chione_cancellata
Pinixia_floridana Argopecten_irradians
Pinixia_floridana Crepidula_fornicata
Pinixia_floridana Crepidula_convexa
Pinixia_floridana Erichsonella
Pinixia_floridana Paracerces_caudata
Pinixia_floridana Edotea_triloba
Pinixia_floridana Ampelisca
Pinixia_floridana Gammarus_mucronatus
Pinixia_floridana Cerapus_tubularis
Pinixia_floridana Corophium
Pinixia_floridana Cumacea
Pinixia_floridana Tanaidacea
Pinixia_floridana Ostracoda
Pinixia_floridana Mysidopsis
Pinixia_floridana Acteocina_candei
Pinixia_floridana Schwartziella_catesbyana
Pinixia_floridana Cadulus_carolinensis
Pinixia_floridana Haminoea_succinea
Pinixia_floridana Acteon_punctostriatus
Pinixia_floridana Olivella_mutica
Pinixia_floridana Truncatella_pulchella
Pinixia_floridana Nassarius_vibex
Pinixia_floridana Aricidea_sp.
Pinixia_floridana Capitellidae
Pinixia_floridana Cirratulidae
Pinixia_floridana Maldanidae
Pinixia_floridana Orbiniidae
Pinixia_floridana Paraonidae
Pinixia_floridana Pectanaridae
Pinixia_floridana Syllidae
Pinixia_floridana Amphitritidae
Pinixia_floridana Spionidae
Pinixia_floridana Glyceridae
Pinixia_floridana Nereidae
Pinixia_floridana Onuphidae
Pinixia_floridana Hesionidae
Pinixia_floridana Nemertines
Pinixia_floridana Halodule_wrightii
Pinixia_floridana Micro-epiphytes
Pinixia_floridana Detritus
Callinectes_sapidus Pagurus_mclaughlini
Callinectes_sapidus Neopanope_texana
Callinectes_sapidus Pinixia_floridana
Callinectes_sapidus Hippolyte_zostericola
Callinectes_sapidus Alpheus_normani
Callinectes_sapidus Palaemonetes_floridanus
Callinectes_sapidus Penaeus_duorum
Callinectes_sapidus Halodule_wrightii
Erichsonella Halodule_wrightii
Erichsonella Micro-epiphytes
Paracerces_caudata Halodule_wrightii
Paracerces_caudata Micro-epiphytes
Edotea_triloba Halodule_wrightii
Edotea_triloba Micro-epiphytes
Ophioderma_brevispinum benthic_bacteria
Ophioderma_brevispinum microfauna
Ophioderma_brevispinum meiofauna
Ophioderma_brevispinum Benthic_algae
Ophioderma_brevispinum Detritus
Ampelisca benthic_bacteria
Ampelisca microfauna
Ampelisca Benthic_algae
Ampelisca Detritus
Gammarus_mucronatus benthic_bacteria
Gammarus_mucronatus microfauna
Gammarus_mucronatus Benthic_algae
Gammarus_mucronatus Detritus
Cerapus_tubularis benthic_bacteria
Cerapus_tubularis microfauna
Cerapus_tubularis Benthic_algae
Cerapus_tubularis Detritus
Corophium benthic_bacteria
Corophium microfauna
Corophium Benthic_algae
Corophium Detritus
Cumacea benthic_bacteria
Cumacea microfauna
Cumacea Benthic_algae
Cumacea Detritus
Tanaidacea benthic_bacteria
Tanaidacea microfauna
Tanaidacea Benthic_algae
Tanaidacea Detritus
Ostracoda benthic_bacteria
Ostracoda microfauna
Ostracoda Benthic_algae
Ostracoda Detritus
Mysidopsis benthic_bacteria
Mysidopsis microfauna
Mysidopsis Benthic_algae
Mysidopsis Detritus
Hippolyte_zostericola Halodule_wrightii
Hippolyte_zostericola Micro-epiphytes
Alpheus_normani Halodule_wrightii
Alpheus_normani Micro-epiphytes
Palaemonetes_floridanus meiofauna
Palaemonetes_floridanus Acunmindeutopus_naglei
Palaemonetes_floridanus Amphithoe_longimana
Palaemonetes_floridanus Caprella_penantis
Palaemonetes_floridanus Cymadusa_compta
Palaemonetes_floridanus Lembos_rectanularis
Palaemonetes_floridanus Batea_catharinensis
Palaemonetes_floridanus Elasmopus_levis
Palaemonetes_floridanus Melita
Palaemonetes_floridanus Synchelidium
Palaemonetes_floridanus Listriella_barnardi
Palaemonetes_floridanus Lysianopsis_alba
Palaemonetes_floridanus Neopanope_texana
Palaemonetes_floridanus Pinixia_floridana
Palaemonetes_floridanus Ampelisca
Palaemonetes_floridanus Gammarus_mucronatus
Palaemonetes_floridanus Cerapus_tubularis
Palaemonetes_floridanus Corophium
Palaemonetes_floridanus Cumacea
Palaemonetes_floridanus Tanaidacea
Palaemonetes_floridanus Ostracoda
Palaemonetes_floridanus Mysidopsis
Palaemonetes_floridanus Hippolyte_zostericola
Palaemonetes_floridanus Alpheus_normani
Palaemonetes_floridanus Acteocina_candei
Palaemonetes_floridanus Schwartziella_catesbyana
Palaemonetes_floridanus Cadulus_carolinensis
Palaemonetes_floridanus Haminoea_succinea
Palaemonetes_floridanus Acteon_punctostriatus
Palaemonetes_floridanus Olivella_mutica
Palaemonetes_floridanus Truncatella_pulchella
Palaemonetes_floridanus Nassarius_vibex
Palaemonetes_floridanus Aricidea_sp.
Palaemonetes_floridanus Capitellidae
Palaemonetes_floridanus Cirratulidae
Palaemonetes_floridanus Maldanidae
Palaemonetes_floridanus Orbiniidae
Palaemonetes_floridanus Paraonidae
Palaemonetes_floridanus Pectanaridae
Palaemonetes_floridanus Syllidae
Palaemonetes_floridanus Amphitritidae
Palaemonetes_floridanus Spionidae
Palaemonetes_floridanus Glyceridae
Palaemonetes_floridanus Nereidae
Palaemonetes_floridanus Onuphidae
Palaemonetes_floridanus Hesionidae
Palaemonetes_floridanus Nemertines
Palaemonetes_floridanus Serpulidae
Palaemonetes_floridanus Sabellidae
Palaemonetes_floridanus Halodule_wrightii
Palaemonetes_floridanus Micro-epiphytes
Palaemonetes_floridanus Detritus
Penaeus_duorum meiofauna
Penaeus_duorum Acunmindeutopus_naglei
Penaeus_duorum Amphithoe_longimana
Penaeus_duorum Caprella_penantis
Penaeus_duorum Cymadusa_compta
Penaeus_duorum Lembos_rectanularis
Penaeus_duorum Batea_catharinensis
Penaeus_duorum Elasmopus_levis
Penaeus_duorum Melita
Penaeus_duorum Synchelidium
Penaeus_duorum Listriella_barnardi
Penaeus_duorum Lysianopsis_alba
Penaeus_duorum Neopanope_texana
Penaeus_duorum Pinixia_floridana
Penaeus_duorum Ampelisca
Penaeus_duorum Gammarus_mucronatus
Penaeus_duorum Cerapus_tubularis
Penaeus_duorum Corophium
Penaeus_duorum Cumacea
Penaeus_duorum Tanaidacea
Penaeus_duorum Ostracoda
Penaeus_duorum Mysidopsis
Penaeus_duorum Hippolyte_zostericola
Penaeus_duorum Alpheus_normani
Penaeus_duorum Acteocina_candei
Penaeus_duorum Schwartziella_catesbyana
Penaeus_duorum Cadulus_carolinensis
Penaeus_duorum Haminoea_succinea
Penaeus_duorum Acteon_punctostriatus
Penaeus_duorum Olivella_mutica
Penaeus_duorum Truncatella_pulchella
Penaeus_duorum Nassarius_vibex
Penaeus_duorum Aricidea_sp.
Penaeus_duorum Capitellidae
Penaeus_duorum Cirratulidae
Penaeus_duorum Maldanidae
Penaeus_duorum Orbiniidae
Penaeus_duorum Paraonidae
Penaeus_duorum Pectanaridae
Penaeus_duorum Syllidae
Penaeus_duorum Amphitritidae
Penaeus_duorum Spionidae
Penaeus_duorum Glyceridae
Penaeus_duorum Nereidae
Penaeus_duorum Onuphidae
Penaeus_duorum Hesionidae
Penaeus_duorum Nemertines
Penaeus_duorum Serpulidae
Penaeus_duorum Sabellidae
Penaeus_duorum Halodule_wrightii
Penaeus_duorum Micro-epiphytes
Penaeus_duorum Detritus
Processa_bermudensis meiofauna
Processa_bermudensis Acunmindeutopus_naglei
Processa_bermudensis Amphithoe_longimana
Processa_bermudensis Caprella_penantis
Processa_bermudensis Cymadusa_compta
Processa_bermudensis Lembos_rectanularis
Processa_bermudensis Batea_catharinensis
Processa_bermudensis Elasmopus_levis
Processa_bermudensis Melita
Processa_bermudensis Synchelidium
Processa_bermudensis Listriella_barnardi
Processa_bermudensis Lysianopsis_alba
Processa_bermudensis Neopanope_texana
Processa_bermudensis Pinixia_floridana
Processa_bermudensis Ampelisca
Processa_bermudensis Gammarus_mucronatus
Processa_bermudensis Cerapus_tubularis
Processa_bermudensis Corophium
Processa_bermudensis Cumacea
Processa_bermudensis Tanaidacea
Processa_bermudensis Ostracoda
Processa_bermudensis Mysidopsis
Processa_bermudensis Hippolyte_zostericola
Processa_bermudensis Alpheus_normani
Processa_bermudensis Acteocina_candei
Processa_bermudensis Schwartziella_catesbyana
Processa_bermudensis Cadulus_carolinensis
Processa_bermudensis Haminoea_succinea
Processa_bermudensis Acteon_punctostriatus
Processa_bermudensis Olivella_mutica
Processa_bermudensis Truncatella_pulchella
Processa_bermudensis Nassarius_vibex
Processa_bermudensis Aricidea_sp.
Processa_bermudensis Capitellidae
Processa_bermudensis Cirratulidae
Processa_bermudensis Maldanidae
Processa_bermudensis Orbiniidae
Processa_bermudensis Paraonidae
Processa_bermudensis Pectanaridae
Processa_bermudensis Syllidae
Processa_bermudensis Amphitritidae
Processa_bermudensis Spionidae
Processa_bermudensis Glyceridae
Processa_bermudensis Nereidae
Processa_bermudensis Onuphidae
Processa_bermudensis Hesionidae
Processa_bermudensis Nemertines
Processa_bermudensis Serpulidae
Processa_bermudensis Sabellidae
Processa_bermudensis Halodule_wrightii
Processa_bermudensis Micro-epiphytes
Processa_bermudensis Detritus
Dasyatis_sabina Pagurus_mclaughlini
Dasyatis_sabina Neopanope_texana
Dasyatis_sabina Pinixia_floridana
Dasyatis_sabina Leiostomus_xanthurus
Dasyatis_sabina Aricidea_sp.
Dasyatis_sabina Capitellidae
Dasyatis_sabina Cirratulidae
Dasyatis_sabina Maldanidae
Dasyatis_sabina Orbiniidae
Dasyatis_sabina Paraonidae
Dasyatis_sabina Pectanaridae
Dasyatis_sabina Syllidae
Dasyatis_sabina Amphitritidae
Dasyatis_sabina Spionidae
Dasyatis_sabina Halodule_wrightii
Arius_felis Pagurus_mclaughlini
Arius_felis Neopanope_texana
Arius_felis Pinixia_floridana
Arius_felis Leiostomus_xanthurus
Arius_felis Aricidea_sp.
Arius_felis Capitellidae
Arius_felis Cirratulidae
Arius_felis Maldanidae
Arius_felis Orbiniidae
Arius_felis Paraonidae
Arius_felis Pectanaridae
Arius_felis Syllidae
Arius_felis Amphitritidae
Arius_felis Spionidae
Arius_felis Halodule_wrightii
Symphurus_plagisua Acunmindeutopus_naglei
Symphurus_plagisua Amphithoe_longimana
Symphurus_plagisua Caprella_penantis
Symphurus_plagisua Cymadusa_compta
Symphurus_plagisua Lembos_rectanularis
Symphurus_plagisua Batea_catharinensis
Symphurus_plagisua Elasmopus_levis
Symphurus_plagisua Melita
Symphurus_plagisua Synchelidium
Symphurus_plagisua Listriella_barnardi
Symphurus_plagisua Lysianopsis_alba
Symphurus_plagisua Ampelisca
Symphurus_plagisua Gammarus_mucronatus
Symphurus_plagisua Cerapus_tubularis
Symphurus_plagisua Corophium
Symphurus_plagisua Cumacea
Symphurus_plagisua Tanaidacea
Symphurus_plagisua Ostracoda
Symphurus_plagisua Mysidopsis
Paralichthyes_albigutta Lagodon_rhomboides
Paralichthyes_albigutta Leiostomus_xanthurus
Strongylura_marina Lagodon_rhomboides
Strongylura_marina Leiostomus_xanthurus
Urophycis_floridana Erichsonella
Urophycis_floridana Paracerces_caudata
Urophycis_floridana Edotea_triloba
Urophycis_floridana Ampelisca
Urophycis_floridana Gammarus_mucronatus
Urophycis_floridana Cerapus_tubularis
Urophycis_floridana Corophium
Urophycis_floridana Cumacea
Urophycis_floridana Tanaidacea
Urophycis_floridana Ostracoda
Urophycis_floridana Mysidopsis
Urophycis_floridana Hippolyte_zostericola
Urophycis_floridana Alpheus_normani
Urophycis_floridana Palaemonetes_floridanus
Urophycis_floridana Penaeus_duorum
Urophycis_floridana Processa_bermudensis
Urophycis_floridana Leiostomus_xanthurus
Urophycis_floridana Acartia_tonsa
Urophycis_floridana Foraminifera
Urophycis_floridana Harpacticoid
Urophycis_floridana Nematode
Urophycis_floridana Pycnogonid
Prionotus_scitulus Erichsonella
Prionotus_scitulus Paracerces_caudata
Prionotus_scitulus Edotea_triloba
Prionotus_scitulus Ampelisca
Prionotus_scitulus Gammarus_mucronatus
Prionotus_scitulus Cerapus_tubularis
Prionotus_scitulus Corophium
Prionotus_scitulus Cumacea
Prionotus_scitulus Tanaidacea
Prionotus_scitulus Ostracoda
Prionotus_scitulus Mysidopsis
Prionotus_scitulus Hippolyte_zostericola
Prionotus_scitulus Alpheus_normani
Prionotus_scitulus Palaemonetes_floridanus
Prionotus_scitulus Penaeus_duorum
Prionotus_scitulus Processa_bermudensis
Prionotus_scitulus Leiostomus_xanthurus
Prionotus_scitulus Acartia_tonsa
Prionotus_scitulus Foraminifera
Prionotus_scitulus Harpacticoid
Prionotus_scitulus Nematode
Prionotus_scitulus Pycnogonid
Prionotus_tribulus Erichsonella
Prionotus_tribulus Paracerces_caudata
Prionotus_tribulus Edotea_triloba
Prionotus_tribulus Ampelisca
Prionotus_tribulus Gammarus_mucronatus
Prionotus_tribulus Cerapus_tubularis
Prionotus_tribulus Corophium
Prionotus_tribulus Cumacea
Prionotus_tribulus Tanaidacea
Prionotus_tribulus Ostracoda
Prionotus_tribulus Mysidopsis
Prionotus_tribulus Hippolyte_zostericola
Prionotus_tribulus Alpheus_normani
Prionotus_tribulus Palaemonetes_floridanus
Prionotus_tribulus Penaeus_duorum
Prionotus_tribulus Processa_bermudensis
Prionotus_tribulus Leiostomus_xanthurus
Prionotus_tribulus Acartia_tonsa
Prionotus_tribulus Foraminifera
Prionotus_tribulus Harpacticoid
Prionotus_tribulus Nematode
Prionotus_tribulus Pycnogonid
Menidia_beryllina Acunmindeutopus_naglei
Menidia_beryllina Amphithoe_longimana
Menidia_beryllina Caprella_penantis
Menidia_beryllina Cymadusa_compta
Menidia_beryllina Lembos_rectanularis
Menidia_beryllina Batea_catharinensis
Menidia_beryllina Elasmopus_levis
Menidia_beryllina Melita
Menidia_beryllina Synchelidium
Menidia_beryllina Listriella_barnardi
Menidia_beryllina Lysianopsis_alba
Menidia_beryllina Ophioderma_brevispinum
Menidia_beryllina Ampelisca
Menidia_beryllina Gammarus_mucronatus
Menidia_beryllina Cerapus_tubularis
Menidia_beryllina Corophium
Menidia_beryllina Cumacea
Menidia_beryllina Tanaidacea
Menidia_beryllina Ostracoda
Menidia_beryllina Mysidopsis
Menidia_beryllina Hippolyte_zostericola
Menidia_beryllina Alpheus_normani
Menidia_beryllina Palaemonetes_floridanus
Menidia_beryllina Penaeus_duorum
Menidia_beryllina Processa_bermudensis
Menidia_beryllina Leiostomus_xanthurus
Menidia_beryllina Aricidea_sp.
Menidia_beryllina Capitellidae
Menidia_beryllina Cirratulidae
Menidia_beryllina Maldanidae
Menidia_beryllina Orbiniidae
Menidia_beryllina Paraonidae
Menidia_beryllina Pectanaridae
Menidia_beryllina Syllidae
Menidia_beryllina Amphitritidae
Menidia_beryllina Spionidae
Menidia_beryllina Glyceridae
Menidia_beryllina Nereidae
Menidia_beryllina Onuphidae
Menidia_beryllina Hesionidae
Menidia_beryllina Nemertines
Menidia_beryllina Serpulidae
Menidia_beryllina Sabellidae
Menidia_beryllina Phytoplankton
Anchoa_mitchelli Acunmindeutopus_naglei
Anchoa_mitchelli Amphithoe_longimana
Anchoa_mitchelli Caprella_penantis
Anchoa_mitchelli Cymadusa_compta
Anchoa_mitchelli Lembos_rectanularis
Anchoa_mitchelli Batea_catharinensis
Anchoa_mitchelli Elasmopus_levis
Anchoa_mitchelli Melita
Anchoa_mitchelli Synchelidium
Anchoa_mitchelli Listriella_barnardi
Anchoa_mitchelli Lysianopsis_alba
Anchoa_mitchelli Ophioderma_brevispinum
Anchoa_mitchelli Ampelisca
Anchoa_mitchelli Gammarus_mucronatus
Anchoa_mitchelli Cerapus_tubularis
Anchoa_mitchelli Corophium
Anchoa_mitchelli Cumacea
Anchoa_mitchelli Tanaidacea
Anchoa_mitchelli Ostracoda
Anchoa_mitchelli Mysidopsis
Anchoa_mitchelli Hippolyte_zostericola
Anchoa_mitchelli Alpheus_normani
Anchoa_mitchelli Palaemonetes_floridanus
Anchoa_mitchelli Penaeus_duorum
Anchoa_mitchelli Processa_bermudensis
Anchoa_mitchelli Leiostomus_xanthurus
Anchoa_mitchelli Aricidea_sp.
Anchoa_mitchelli Capitellidae
Anchoa_mitchelli Cirratulidae
Anchoa_mitchelli Maldanidae
Anchoa_mitchelli Orbiniidae
Anchoa_mitchelli Paraonidae
Anchoa_mitchelli Pectanaridae
Anchoa_mitchelli Syllidae
Anchoa_mitchelli Amphitritidae
Anchoa_mitchelli Spionidae
Anchoa_mitchelli Glyceridae
Anchoa_mitchelli Nereidae
Anchoa_mitchelli Onuphidae
Anchoa_mitchelli Hesionidae
Anchoa_mitchelli Nemertines
Anchoa_mitchelli Serpulidae
Anchoa_mitchelli Sabellidae
Anchoa_mitchelli Phytoplankton
"Cyprinodon_variegatus variegatus" meiofauna
"Cyprinodon_variegatus variegatus" Acunmindeutopus_naglei
"Cyprinodon_variegatus variegatus" Amphithoe_longimana
"Cyprinodon_variegatus variegatus" Caprella_penantis
"Cyprinodon_variegatus variegatus" Cymadusa_compta
"Cyprinodon_variegatus variegatus" Lembos_rectanularis
"Cyprinodon_variegatus variegatus" Batea_catharinensis
"Cyprinodon_variegatus variegatus" Elasmopus_levis
"Cyprinodon_variegatus variegatus" Melita
"Cyprinodon_variegatus variegatus" Synchelidium
"Cyprinodon_variegatus variegatus" Listriella_barnardi
"Cyprinodon_variegatus variegatus" Lysianopsis_alba
"Cyprinodon_variegatus variegatus" Ampelisca
"Cyprinodon_variegatus variegatus" Gammarus_mucronatus
"Cyprinodon_variegatus variegatus" Cerapus_tubularis
"Cyprinodon_variegatus variegatus" Corophium
"Cyprinodon_variegatus variegatus" Cumacea
"Cyprinodon_variegatus variegatus" Tanaidacea
"Cyprinodon_variegatus variegatus" Ostracoda
"Cyprinodon_variegatus variegatus" Mysidopsis
"Cyprinodon_variegatus variegatus" Acartia_tonsa
"Cyprinodon_variegatus variegatus" Foraminifera
"Cyprinodon_variegatus variegatus" Harpacticoid
"Cyprinodon_variegatus variegatus" Nematode
"Cyprinodon_variegatus variegatus" Pycnogonid
"Cyprinodon_variegatus variegatus" Macro-epiphytes
"Cyprinodon_variegatus variegatus" Benthic_algae
"Cyprinodon_variegatus variegatus" Detritus
Fundulus_similis meiofauna
Fundulus_similis Acunmindeutopus_naglei
Fundulus_similis Amphithoe_longimana
Fundulus_similis Caprella_penantis
Fundulus_similis Cymadusa_compta
Fundulus_similis Lembos_rectanularis
Fundulus_similis Batea_catharinensis
Fundulus_similis Elasmopus_levis
Fundulus_similis Melita
Fundulus_similis Synchelidium
Fundulus_similis Listriella_barnardi
Fundulus_similis Lysianopsis_alba
Fundulus_similis Ampelisca
Fundulus_similis Gammarus_mucronatus
Fundulus_similis Cerapus_tubularis
Fundulus_similis Corophium
Fundulus_similis Cumacea
Fundulus_similis Tanaidacea
Fundulus_similis Ostracoda
Fundulus_similis Mysidopsis
Fundulus_similis Lagodon_rhomboides
Fundulus_similis Leiostomus_xanthurus
Fundulus_similis Acartia_tonsa
Fundulus_similis Foraminifera
Fundulus_similis Harpacticoid
Fundulus_similis Nematode
Fundulus_similis Pycnogonid
Fundulus_similis Macro-epiphytes
Fundulus_similis Detritus
Fundulus_confluentus meiofauna
Fundulus_confluentus Acunmindeutopus_naglei
Fundulus_confluentus Amphithoe_longimana
Fundulus_confluentus Caprella_penantis
Fundulus_confluentus Cymadusa_compta
Fundulus_confluentus Lembos_rectanularis
Fundulus_confluentus Batea_catharinensis
Fundulus_confluentus Elasmopus_levis
Fundulus_confluentus Melita
Fundulus_confluentus Synchelidium
Fundulus_confluentus Listriella_barnardi
Fundulus_confluentus Lysianopsis_alba
Fundulus_confluentus Ampelisca
Fundulus_confluentus Gammarus_mucronatus
Fundulus_confluentus Cerapus_tubularis
Fundulus_confluentus Corophium
Fundulus_confluentus Cumacea
Fundulus_confluentus Tanaidacea
Fundulus_confluentus Ostracoda
Fundulus_confluentus Mysidopsis
Fundulus_confluentus Lagodon_rhomboides
Fundulus_confluentus Leiostomus_xanthurus
Fundulus_confluentus Acartia_tonsa
Fundulus_confluentus Foraminifera
Fundulus_confluentus Harpacticoid
Fundulus_confluentus Nematode
Fundulus_confluentus Pycnogonid
Fundulus_confluentus Macro-epiphytes
Fundulus_confluentus Detritus
Adinia_xenica meiofauna
Adinia_xenica Acunmindeutopus_naglei
Adinia_xenica Amphithoe_longimana
Adinia_xenica Caprella_penantis
Adinia_xenica Cymadusa_compta
Adinia_xenica Lembos_rectanularis
Adinia_xenica Batea_catharinensis
Adinia_xenica Elasmopus_levis
Adinia_xenica Melita
Adinia_xenica Synchelidium
Adinia_xenica Listriella_barnardi
Adinia_xenica Lysianopsis_alba
Adinia_xenica Ampelisca
Adinia_xenica Gammarus_mucronatus
Adinia_xenica Cerapus_tubularis
Adinia_xenica Corophium
Adinia_xenica Cumacea
Adinia_xenica Tanaidacea
Adinia_xenica Ostracoda
Adinia_xenica Mysidopsis
Adinia_xenica Lagodon_rhomboides
Adinia_xenica Leiostomus_xanthurus
Adinia_xenica Acartia_tonsa
Adinia_xenica Foraminifera
Adinia_xenica Harpacticoid
Adinia_xenica Nematode
Adinia_xenica Pycnogonid
Adinia_xenica Macro-epiphytes
Adinia_xenica Detritus
Microgobius_gulosus meiofauna
Microgobius_gulosus Acunmindeutopus_naglei
Microgobius_gulosus Amphithoe_longimana
Microgobius_gulosus Caprella_penantis
Microgobius_gulosus Cymadusa_compta
Microgobius_gulosus Lembos_rectanularis
Microgobius_gulosus Batea_catharinensis
Microgobius_gulosus Elasmopus_levis
Microgobius_gulosus Melita
Microgobius_gulosus Synchelidium
Microgobius_gulosus Listriella_barnardi
Microgobius_gulosus Lysianopsis_alba
Microgobius_gulosus Brachiodontes_exustus
Microgobius_gulosus Chione_cancellata
Microgobius_gulosus Argopecten_irradians
Microgobius_gulosus Crepidula_fornicata
Microgobius_gulosus Crepidula_convexa
Microgobius_gulosus Neopanope_texana
Microgobius_gulosus Pinixia_floridana
Microgobius_gulosus Erichsonella
Microgobius_gulosus Paracerces_caudata
Microgobius_gulosus Edotea_triloba
Microgobius_gulosus Ampelisca
Microgobius_gulosus Gammarus_mucronatus
Microgobius_gulosus Cerapus_tubularis
Microgobius_gulosus Corophium
Microgobius_gulosus Cumacea
Microgobius_gulosus Tanaidacea
Microgobius_gulosus Ostracoda
Microgobius_gulosus Mysidopsis
Microgobius_gulosus Acartia_tonsa
Microgobius_gulosus Foraminifera
Microgobius_gulosus Harpacticoid
Microgobius_gulosus Nematode
Microgobius_gulosus Pycnogonid
Gobiosoma_robustum meiofauna
Gobiosoma_robustum Acunmindeutopus_naglei
Gobiosoma_robustum Amphithoe_longimana
Gobiosoma_robustum Caprella_penantis
Gobiosoma_robustum Cymadusa_compta
Gobiosoma_robustum Lembos_rectanularis
Gobiosoma_robustum Batea_catharinensis
Gobiosoma_robustum Elasmopus_levis
Gobiosoma_robustum Melita
Gobiosoma_robustum Synchelidium
Gobiosoma_robustum Listriella_barnardi
Gobiosoma_robustum Lysianopsis_alba
Gobiosoma_robustum Brachiodontes_exustus
Gobiosoma_robustum Chione_cancellata
